"","Antecedent","Consequence","Support","Confidence","Fitness","LHS_len"
"225","Shell.weight (0.0015,1.005), Rings (1,29), Length (0.075,0.815)","Whole.weight (0.002,2.8255), Diameter (0.132134549821538,0.65)",0.9916207805,0.9916207805,1.983241561,6
"226","Shucked.weight (0.001,1.488)","Rings (6.41156066936445,29), Whole.weight (0.002,2.8255)",0.8927459899,0.8927459899,1.7854919798,2
"227","Shell.weight (0.0015,1.005)","Whole.weight (0.24439803699332,2.13895572002674)",0.8613837683,0.8613837683,1.7227675366,2
"228","Shucked.weight (0.001,1.31270998045008), Rings (2.65744004141146,29)","Whole.weight (0.259447387431644,2.25360102504909)",0.8575532679,0.8585810163,1.7161342842,4
"229","Shucked.weight (0.21271392048162,1.21504264098898)","Shucked.weight (0.21271392048162,1.21504264098898), Whole.weight (0.0892632933175952,2.57834405920963)",0.7002633469,0.9996582365,1.6999215834,2
"230","Shucked.weight (0.214220134125111,1.38651346911055)","Whole.weight (0.002,2.8255)",0.6993057218,1,1.6993057218,2
"231","Rings (6.49385572991336,23.0065705829003)","Shell.weight (0.102314349363536,0.847428417293613)",0.7977016998,0.8952176249,1.6929193247,2
"232","Whole.weight (0.131959965844419,1.82820918688379), Rings (1,22.7067957917167), Length (0.377299752675842,0.815)","Shucked.weight (0.181127214438184,1.11730751101424)",0.7206128801,0.865439908,1.5860527881,6
"233","Rings (7.44097808511077,21.4508792416343), Shucked.weight (0.11040986471743,1.13220634561584)","Whole.weight (0.297417307224723,1.56303574458339)",0.6813502514,0.8972257251,1.5785759765,4
"234","Whole.weight (0.47852659337641,1.47164003583625)","Diameter (0.359821640291308,0.65)",0.5946851808,0.963911525,1.5585967058,2
"235","Length (0.075,0.815), Rings (1,29)","Whole.weight (0.002,2.8255), Shucked.weight (0.181127214438184,1.488)",0.7558056021,0.7558056021,1.5116112042,4
"236","Whole.weight (0.002,1.47164003583625)","Diameter (0.317520210541832,0.646131052736123), Shucked.weight (0.001,0.941019873319035)",0.7131912856,0.7944,1.5075912856,2
"237","Shucked.weight (0.356366890208519,1.488)","Whole.weight (0.002,2.8255)",0.466602825,1,1.466602825,2
"238","Shucked.weight (0.353856534136033,1.488)","Shucked.weight (0.353856534136033,1.488), Whole.weight (0.147438822195992,2.5991530103151)",0.4689968877,0.9974541752,1.4664510629,2
"239","Shucked.weight (0.356366890208519,1.31885578185092)","Whole.weight (0.002,2.8255)",0.4658846062,1,1.4658846062,2
"240","Shucked.weight (0.353856534136033,1.03307106831497)","Shucked.weight (0.353856534136033,1.03307106831497), Whole.weight (0.147438822195992,2.41357343201605)",0.4610964807,0.9979274611,1.4590239418,2
"241","Shell.weight (0.199202261084329,0.765126749444657)","Height (0,0.526989710513004), Length (0.434070134638837,0.692192819960021)",0.5264543931,0.9158683882,1.4423227813,2
"242","Shell.weight (0.0015,1.005), Rings (3.3629014187087,26.0066529080745)","Whole.weight (0.002,2.55979663407854), Diameter (0.169021062623869,0.473889438222489)",0.6875748145,0.6908828482,1.3784576627,4
"243","Sex (M), Shucked.weight (0.001,1.488)","Whole.weight (0.002,2.8255)",0.3658127843,1,1.3658127843,3
"244","Sex (M), Length (0.358264433739249,0.815), Shucked.weight (0.001,1.488)","Whole.weight (0.002,2.8255)",0.34618147,1,1.34618147,5
"246","Sex (M), Shucked.weight (0.0972405181903249,1.488)","Whole.weight (0.267107355211998,2.8255)",0.3404357194,0.9923237962,1.3327595156,3
"247","Shell.weight (0.0477396706925827,0.965157517326875), Rings (1,29), Length (0.224188741963284,0.815), Whole.weight (0.002,2.5162007028349)","Shucked.weight (0.001,1.38132872912513), Diameter (0.0915436738687764,0.473889438222489)",0.6380177161,0.6852661353,1.3232838514,8
"248","Sex (M), Shucked.weight (0.001,1.03307106831497)","Whole.weight (0.147438822195992,2.41357343201605)",0.3500119703,0.9727212242,1.3227331945,3
"249","Sex (M), Shucked.weight (0.176846044808781,1.42399723747508)","Whole.weight (0.002,2.62748667787018)",0.3210438113,0.9985107967,1.319554608,3
"250","Sex (F), Shucked.weight (0.001,1.488)","Whole.weight (0.002,2.8255)",0.3129039981,1,1.3129039981,3
"251","Sex (M), Shucked.weight (0.214220134125111,1.38651346911055)","Whole.weight (0.002,2.8255)",0.3076370601,1,1.3076370601,3
"252","Length (0.41470099205909,0.687988742205392), Shucked.weight (0.001,1.488), Sex (M)","Whole.weight (0.002,2.8255)",0.3054824036,1,1.3054824036,5
"253","Sex (F), Shucked.weight (0.001,1.488)","Whole.weight (0.196156121154077,2.8255)",0.3109887479,0.9938791125,1.3048678604,3
"254","Shell.weight (0.303648056984454,0.848599443153881)","Height (0,0.526989710513004), Length (0.328982071508687,0.767762899430535)",0.306679435,0.9922540666,1.2989335016,2
"255","Sex (M), Length (0.271487081675463,0.815), Shucked.weight (0.00600297118505555,1.488)","Rings (7.59503474633192,29), Whole.weight (0.002,2.8255)",0.3351687814,0.9289980093,1.2641667907,5
"256","Rings (11.6493221310049,29)","Shucked.weight (0.001,1.488), Whole.weight (0.002,2.82317308287172)",0.2295906153,0.9989583333,1.2285489486,2
"257","Sex (F), Shucked.weight (0.361587415204724,1.488)","Whole.weight (0.302884217038118,2.8255)",0.2025377065,1,1.2025377065,3
"258","Viscera.weight (0.0181625896337812,0.131517338879896), Length (0.211745562590072,0.803224136926327)","Whole.weight (0.161064413127199,2.5162007028349)",0.3028489346,0.8809192201,1.1837681547,4
"261","Length (0.0873455316326913,0.785140627317126), Shell.weight (0.0015,0.777444913127347), Shucked.weight (0.001,1.488)","Diameter (0.278721663418297,0.473889438222489), Whole.weight (0.002,2.8255)",0.5855877424,0.5869930406,1.172580783,6
"262","Sex (M), Shucked.weight (0.279590292719375,1.24870721792516)","Whole.weight (0.701292979451641,2.06802144675004)",0.250418961,0.9199648197,1.1703837807,3
"263","Sex (M), Length (0.493231136330794,0.815), Shucked.weight (0.441578161690664,1.488)","Rings (5.72854586364738,27.9478985531132), Whole.weight (0.0616281030435329,2.8255)",0.1673449844,1,1.1673449844,5
"264","Viscera.weight (0.253328310658236,0.422367957569252), Shell.weight (0.0015,0.785715496210794), Diameter (0.257054668546559,0.634530454517763), Length (0.516607399997986,0.731734789225634)","Whole.weight (0.002,1.80889366443866), Height (0,1.13)",0.2111563323,0.9535135135,1.1646698458,8
"265","Shucked.weight (0.361587415204724,1.488), Shell.weight (0.0015,0.863917193107649), Length (0.290808699961167,0.779848239401169), Sex (M)","Rings (6.51941700086303,16.6121961575892), Height (0,1.13), Whole.weight (0.002,2.8255)",0.2073258319,0.9372294372,1.1445552691,7
"266","Rings (10.9351416317415,29), Sex (M)","Whole.weight (0.267107355211998,2.8255)",0.1548958583,0.9847792998,1.1396751581,3
"267","Sex (F), Shucked.weight (0.361587415204724,0.5958)","Whole.weight (0.461948630165316,2.8255)",0.1359827627,1,1.1359827627,3
"268","Length (0.278299365007388,0.527174902011539), Shucked.weight (0.001,1.488), Sex (M)","Whole.weight (0.002,2.8255)",0.1084510414,1,1.1084510414,5
"269","Rings (7.34898298731736,29), Sex (M), Length (0.214671637589974,0.546128274532585)","Shucked.weight (0.001,0.941019873319035)",0.1067751975,1,1.1067751975,5
"270","Sex (M), Shucked.weight (0.441578161690664,1.24870721792516), Rings (3.2818564288257,29)","Whole.weight (0.319075490475177,2.06802144675004)",0.1580081398,0.9469153515,1.1049234913,5
"271","Sex (F), Shucked.weight (0.528741590836348,1.488)","Whole.weight (0.567991572250116,2.8255)",0.1003112282,1,1.1003112282,3
"273","Shell.weight (0.0477396706925827,0.87471149123884)","Length (0.501861788345327,0.773901807645423), Diameter (0.40362115853359,0.553805148287087)",0.5274120182,0.5657421674,1.0931541856,2
"274","Shucked.weight (0.001,1.488), Rings (14.1690765906283,28.3687391318679)","Length (0.075,0.815), Whole.weight (0.0865768249891273,2.8255)",0.0869044769,1,1.0869044769,4
"275","Rings (13.6124552127127,28.2441800480244), Shucked.weight (0.001,1.24870721792516)","Whole.weight (0.259447387431644,2.06802144675004)",0.1132391669,0.9672801636,1.0805193305,4
"276","Diameter (0.055,0.24528759667311)","Shucked.weight (0.001,1.488), Whole.weight (0.002,2.8255)",0.0737371319,1,1.0737371319,2
"277","Diameter (0.0624492132450282,0.24528759667311)","Whole.weight (0.002,2.8255)",0.0734977256,1,1.0734977256,2
"279","Shucked.weight (0.348853562950977,1.03307106831497), Rings (13.3155106442958,25.8517809704914), Length (0.179988722036343,0.815)","Shell.weight (0.0015,0.982686526576408), Whole.weight (0.147438822195992,2.41357343201605)",0.0734977256,0.9903225806,1.0638203062,6
"280","Rings (11.5687391318679,16.4925688068687), Shucked.weight (0.303843104290529,1.488), Sex (M)","Whole.weight (0.143819803910919,2.8255)",0.061527412,1,1.061527412,5
"281","Sex (M), Shucked.weight (0.279590292719375,1.488), Rings (13.9291932021063,25.0618309688188)","Length (0.403046764590621,0.815), Whole.weight (0.443845592019996,2.8255)",0.0447689729,1,1.0447689729,5
"282","Sex (F), Length (0.664647136961194,0.75530098013743), Shucked.weight (0.490776435181874,1.488)","Whole.weight (0.002,2.8255)",0.0445295667,1,1.0445295667,5
"283","Rings (10.8183783976321,16.6169773042973), Length (0.681791120938154,0.772620189016172)","Shell.weight (0.131662797355196,0.930901111002837)",0.036868566,1,1.036868566,4
"284","Shucked.weight (0.797108387374463,1.488)","Whole.weight (0.002,2.8255)",0.0359109409,1,1.0359109409,2
"285","Rings (12.7380334606178,29), Shucked.weight (0.001,1.08917869654193), Diameter (0.249868750620564,0.409360210751919)","Whole.weight (0.25054844882987,2.13895572002674)",0.0347139095,0.9931506849,1.0278645944,6
"286","Sex (M), Rings (12.1596232902881,27.192766493607), Shell.weight (0.105515937315114,0.737404622831662), Shucked.weight (0.001,1.488)","Length (0.172228549376872,0.710087889330926), Whole.weight (0.267107355211998,2.8255)",0.0706248504,0.9546925566,1.025317407,7
"287","Length (0.375901778628526,0.815)","Shucked.weight (0.348853562950977,1.27236385038981), Whole.weight (0.002,2.8255)",0.4759396696,0.5493230174,1.025262687,2
"288","Rings (18.7488702183415,29)","Shucked.weight (0.001,1.31885578185092), Whole.weight (0.002,2.62748667787018)",0.0225041896,1,1.0225041896,2
"290","Rings (18.7488702183415,29), Whole.weight (0.43107897905274,1.56303574458339)","Shucked.weight (0.001,1.19066522743138)",0.0172372516,1,1.0172372516,4
"291","Rings (8.26183096881883,29), Shucked.weight (0.0663701585942633,1.488), Sex (M)","Length (0.133824816225784,0.660335601246153), Whole.weight (0.443845592019996,2.8255)",0.2291118027,0.7870065789,1.0161183816,5
"292","Diameter (0.182895572573431,0.65)","Whole.weight (0.796210988960683,2.8255)",0.501795547,0.5141035075,1.0158990545,2
"293","Rings (18.7488702183415,22.743132286745), Whole.weight (0.43107897905274,1.56303574458339)","Shucked.weight (0.001,1.08917869654193)",0.0146037826,1,1.0146037826,4
"294","Shucked.weight (0.279590292719375,1.36443031821556), Sex (M), Rings (17.7504766235359,25.0978532056588)","Whole.weight (0.002,2.58429610359394)",0.0122097199,1,1.0122097199,5
"295","Length (0.729411316621204,0.815), Viscera.weight (0.342225987282537,0.556614566523783), Diameter (0.055,0.65)","Whole.weight (0.002,2.8255)",0.0114915011,1,1.0114915011,6
"296","Rings (1,29), Shell.weight (0.605380337294285,1.005), Length (0.391822173574511,0.735074672562892)","Diameter (0.448543673868776,0.65)",0.0081398133,1,1.0081398133,6
"297","Rings (12.4656742241766,16.6169773042973), Length (0.681791120938154,0.717929483301545)","Shell.weight (0.131662797355196,0.930901111002837)",0.0074215944,1,1.0074215944,4
"298","Rings (18.7488702183415,22.743132286745), Whole.weight (0.590143392179939,1.56303574458339), Sex (M)","Shucked.weight (0.001,1.19066522743138)",0.0069427819,1,1.0069427819,5
"299","Shucked.weight (0.001,1.39915941211222), Rings (22.3227382155741,29)","Whole.weight (0.002,2.8255)",0.0038305004,1,1.0038305004,4
"300","Shell.weight (0.261202728977684,1.005), Diameter (0.171921250372338,0.376687794253034)","Whole.weight (0.0789168572087735,2.06802144675004)",0.0023940627,1,1.0023940627,4
"301","Sex (M), Shucked.weight (0.11040986471743,1.14346197907918), Rings (20.8655051430746,22.9515017771814)","Whole.weight (0.002,2.21556010988622)",0.0021546565,1,1.0021546565,5
"302","Viscera.weight (0.555273131651536,0.642340980107548)","Diameter (0.107218837513104,0.65), Whole.weight (0.334778487219119,2.8255)",0.0011970314,1,1.0011970314,2
"303","Diameter (0.0897248023169951,0.525406576770583), Shell.weight (0.704515825813192,0.993857874950154), Length (0.39111744494478,0.815), Shucked.weight (0.0504723422967474,1.23155932760079)","Viscera.weight (5e-04,0.347326212027874)",0.0004788125,1,1.0004788125,8
"304","Shell.weight (0.913037929095139,1.005)","Rings (2.63086544462014,29), Diameter (0.301741547263284,0.65)",0.0002394063,1,1.0002394063,2
"305","Shell.weight (0.927183813163972,1.005)","Diameter (0.557995560451662,0.65)",0.0002394063,1,1.0002394063,2
"306","Height (1.07995258667594,1.13)","Rings (6.48091286732207,29)",0.0002394063,1,1.0002394063,2
"307","Diameter (0.055,0.293), Shucked.weight (0.462435555201291,1.488)","Rings (1,17.3356918247318), Whole.weight (0.002,2.8255)",0.0002394063,1,1.0002394063,4
"308","Shucked.weight (0.0663701585942633,1.488), Rings (23.8643348338479,25.0618309688188), Sex (M)","Length (0.140426616196126,0.815), Whole.weight (0.443845592019996,2.8255)",0.0002394063,1,1.0002394063,5
"309","Length (0.501265585766963,0.791464007508408), Shucked.weight (0.214220134125111,1.488), Viscera.weight (0.76,0.76)","Whole.weight (0.002,2.8255)",0.0002394063,1,1.0002394063,6
"310","Shucked.weight (0.0587443109141949,1.488), Sex (M), Height (0.424038398690997,1.11006209921794)","Whole.weight (0.161064413127199,2.8255)",0.0002394063,1,1.0002394063,5
"311","Sex (M), Length (0.476722749620258,0.809039960765332), Shucked.weight (0.00600297118505555,1.488), Viscera.weight (0.683513596329025,0.76)","Whole.weight (0.002,2.8255)",0.0002394063,1,1.0002394063,7
"312","Whole.weight (1.60847862769396,1.7408618050825), Shell.weight (0.41887677665013,0.940691458229954)","Rings (1,19.9811482439001)",0.0174766579,0.9733333333,0.9908099912,4
"313","Rings (16.0829482772908,29), Shucked.weight (0.0972405181903249,1.488), Sex (M)","Whole.weight (0.666615045066692,2.8255)",0.0196313143,0.9647058824,0.9843371967,5
"314","Rings (6.86669589134688,23.2624588183387), Whole.weight (1.1949800160007,2.8255)","Shucked.weight (0.550936407406908,1.31953534566232)",0.1742877663,0.7752928647,0.949580631,4
"315","Rings (7.21886638062173,15.8883107995765), Shucked.weight (0.785410605836894,1.11393744956824)","Whole.weight (1.64791050286641,2.8255)",0.0268135025,0.875,0.9018135025,4
"317","Sex (M), Shucked.weight (0.310460652315436,1.38651346911055)","Rings (9.71990393986684,29), Whole.weight (0.267107355211998,2.13895572002674)",0.1694996409,0.661682243,0.8311818839,3
"318","Rings (14.1038149811272,24.3709820478885)","Whole.weight (0.43107897905274,1.56303574458339), Shucked.weight (0.214220134125111,1.488)",0.0653579124,0.7604456825,0.8258035949,2
"319","Rings (14.1038149811272,24.3709820478885)","Whole.weight (0.43107897905274,1.56303574458339), Shucked.weight (0.214220134125111,0.98769216565248)",0.0653579124,0.7604456825,0.8258035949,2
"320","Rings (14.2540758855886,18.5758943188959)","Rings (14.2540758855886,18.5758943188959), Length (0.525448247770545,0.786879184068304)",0.0500359109,0.7740740741,0.824109985,2
"321","Rings (1,25.0680309176866), Length (0.075,0.815), Whole.weight (0.002,2.5162007028349), Shucked.weight (0.001,1.38132872912513)","Diameter (0.249868750620564,0.572183058786117), Viscera.weight (0.0181625896337812,0.162530735630238)",0.4022025377,0.4032645223,0.80546706,8
"323","Shucked.weight (0.70171009708701,1.488)","Whole.weight (0.292877644391984,2.00164686403209), Shell.weight (0.0015,0.956085920013899)",0.0497965047,0.7349823322,0.7847788369,2
"325","Rings (16.6169773042973,23.8870585692591), Whole.weight (0.42492856721619,2.13895572002674)","Diameter (0.433494472987651,0.606411362775922)",0.0318410342,0.7388888889,0.7707299231,4
"326","Rings (17.6967586136813,18.0903002161157), Shucked.weight (0.11040986471743,1.22110163954958)","Whole.weight (0.554864694656367,1.61787316983168)",0.0076610007,0.7619047619,0.7695657626,4
"327","Rings (9.86497782094267,13.5254093808678), Shucked.weight (0.952564781468519,1.42870724897668)","Sex (M), Whole.weight (1.65557047064676,2.8255)",0.0074215944,0.7380952381,0.7455168325,4
"328","Shell.weight (0.247691834776885,0.431932247251245), Rings (1,15.4545443507339)","Whole.weight (1.09703892863635,1.94662864501227)",0.1879339239,0.5575284091,0.745462333,4
"329","Shucked.weight (0.213267930932662,1.488), Shell.weight (0.0015,0.652014470528173)","Sex (M), Whole.weight (0.267107355211998,2.8255)",0.3047641848,0.4389655172,0.743729702,4
"330","Shucked.weight (0.001,1.488)","Sex (M), Whole.weight (0.0133502148822836,2.8255)",0.3658127843,0.3658127843,0.7316255686,2
"331","Shucked.weight (0.893486934499805,1.13081473825162)","Whole.weight (1.46843909494142,2.8255), Sex (M)",0.0100550634,0.6774193548,0.6874744182,2
