"","Antecedent","Consequence","Support","Confidence","Fitness","LHS_len"
"156","Viscera.weight (5e-04,0.624779156439509)","Shucked.weight (0.0777220463003731,1.488), Shell.weight (0.410849986899914,1.005), Length (0.785469568769546,0.815)",0.0004788125,0.0004790419,0.0009578544,2
"157","Height (0,0.731992520924221)","Whole.weight (0.002,2.47563242453571), Length (0.075,0.61160207225829), Rings (22), Shell.weight (0.251145638342674,0.739470997796135)",0.0004788125,0.0004789272,0.0009577397,2
"158","Length (0.075,0.815)","Shell.weight (0.0015,1.005), Whole.weight (1.86727211603634,2.38918578777856), Sex (M), Viscera.weight (5e-04,0.309254491901755)",0.0004788125,0.0004788125,0.000957625,2
"160","Length (0.075,0.626828217977899)","Diameter (0.518067110715829,0.65), Viscera.weight (0.317669384336707,0.385791973797536), Sex (M), Shell.weight (0.113258067851264,0.780712182068644)",0.0002394063,0.000298775,0.0005381813,2
"161","Shucked.weight (0.119576721078718,1.488)","Length (0.292158678023848,0.805728361829783), Shell.weight (0.508326351363841,0.65097513373678), Viscera.weight (0.683865548378632,0.76), Whole.weight (0.810545072641587,2.8255)",0.0002394063,0.0002815315,0.0005209378,2
"162","Length (0.212426010799736,0.762514515183638)","Sex (I), Shucked.weight (0.0901423636440215,0.606356663168824), Height (0.142494681201152,0.514143185997797), Whole.weight (1.64691528744532,1.80516662851555), Viscera.weight (0.0205587467963619,0.754977505112468)",0.0002394063,0.000243546,0.0004829523,2
"163","Whole.weight (0.002,2.8255)","Whole.weight (0.002,2.8255), Diameter (0.055,0.65)",1,1,2,2
"164","Diameter (0.055,0.65)","Diameter (0.055,0.65), Whole.weight (0.002,2.8255)",1,1,2,2
"165","Diameter (0.055,0.641529720073676)","Diameter (0.055,0.641529720073676), Whole.weight (0.002,2.8255)",0.9997605937,1,1.9997605937,2
"166","Diameter (0.082374056149944,0.65)","Diameter (0.082374056149944,0.65), Whole.weight (0.002,2.8255)",0.9997605937,1,1.9997605937,2
"167","Whole.weight (0.002,2.8255)","Whole.weight (0.002,2.8255), Diameter (0.055,0.63506694018261)",0.9997605937,0.9997605937,1.9995211874,2
"168","Diameter (0.055,0.639228700181555)","Diameter (0.055,0.639228700181555), Length (0.0806044390855748,0.815)",0.9995211875,0.9997605364,1.9992817239,2
"169","Diameter (0.082374056149944,0.64934008620711)","Diameter (0.082374056149944,0.64934008620711), Whole.weight (0.002,2.8039334703185)",0.9992817812,0.999760479,1.9990422602,2
"170","Whole.weight (0.002,2.6480471674083)","Whole.weight (0.002,2.6480471674083), Diameter (0.082374056149944,0.635449642127886)",0.9988029686,0.9995208433,1.9983238119,2
"171","Whole.weight (0.002,2.8255)","Whole.weight (0.002,2.8255), Diameter (0.055,0.628604160291543)",0.9990423749,0.9990423749,1.9980847498,2
"172","Diameter (0.055,0.629698548159672)","Diameter (0.055,0.629698548159672), Whole.weight (0.002,2.55444569471148)",0.9985635624,0.9995207285,1.9980842909,2
"173","Diameter (0.0987984898399105,0.65)","Diameter (0.0987984898399105,0.65), Whole.weight (0.002,2.60084062635486)",0.9985635624,0.999281265,1.9978448274,2
"174","Whole.weight (0.002,2.70425581910041)","Whole.weight (0.002,2.70425581910041), Diameter (0.055,0.623109060934569)",0.9985635624,0.9990419162,1.9976054786,2
"175","Diameter (0.055,0.601707752772758)","Diameter (0.055,0.601707752772758), Whole.weight (0.002,2.8255)",0.997366531,1,1.997366531,2
"176","Whole.weight (0.002,2.8255)","Whole.weight (0.002,2.8255), Diameter (0.0714244336899664,0.623109060934569)",0.9985635624,0.9985635624,1.9971271248,2
"177","Diameter (0.055,0.628598691838189)","Diameter (0.055,0.628598691838189), Whole.weight (0.002,2.51850147857565)",0.9980847498,0.999041457,1.9971262068,2
"178","Length (0.0760884466016488,0.815)","Length (0.0760884466016488,0.815), Diameter (0.055,0.619596174353647)",0.9983241561,0.9985632184,1.9968873745,2
"179","Whole.weight (0.002,2.44288139659683)","Whole.weight (0.002,2.44288139659683), Diameter (0.055,0.620880163920716)",0.9968877185,0.999759904,1.9966476225,2
"180","Whole.weight (0.002,2.52974527901384)","Whole.weight (0.002,2.52974527901384), Diameter (0.055,0.617279123620153)",0.9976059373,0.9990409974,1.9966469347,2
"181","Whole.weight (0.002,2.29355326465039)","Whole.weight (0.002,2.29355326465039), Diameter (0.055,0.65)",0.9954512808,1,1.9954512808,2
"182","Whole.weight (0.002,2.29253887319398)","Whole.weight (0.002,2.29253887319398), Diameter (0.055,0.65)",0.9954512808,1,1.9954512808,2
"183","Whole.weight (0.002,2.36711269584072)","Whole.weight (0.002,2.36711269584072), Diameter (0.055,0.61018042047175)",0.9959300934,0.9995194618,1.9954495552,2
"184","Whole.weight (0.002,2.46775075087342)","Whole.weight (0.002,2.46775075087342), Diameter (0.055,0.600355490372174)",0.9961694996,0.9990396158,1.9952091154,2
"185","Whole.weight (0.002,2.2458390811529)","Whole.weight (0.002,2.2458390811529), Diameter (0.055,0.65)",0.9942542495,1,1.9942542495,2
"186","Diameter (0.055,0.65)","Diameter (0.055,0.65), Whole.weight (0.002,2.4232919137446)",0.9971271247,0.9971271247,1.9942542494,2
"187","Whole.weight (0.002,2.2458390811529)","Whole.weight (0.002,2.2458390811529), Diameter (0.082374056149944,0.644917832044206)",0.9940148432,0.9997592102,1.9937740534,2
"188","Diameter (0.055,0.585211316984364)","Diameter (0.055,0.585211316984364), Whole.weight (0.002,2.81948573889962)",0.9930572181,1,1.9930572181,2
"189","Diameter (0.0714244336899664,0.65)","Diameter (0.0714244336899664,0.65), Whole.weight (0.002,2.34841232180169)",0.9961694996,0.996408046,1.9925775456,2
"190","Diameter (0.082374056149944,0.58553934921217)","Diameter (0.082374056149944,0.58553934921217), Whole.weight (0.002,2.51850147857565)",0.9925784056,0.9997588618,1.9923372674,2
"191","Whole.weight (0.002,2.6616241376395)","Whole.weight (0.002,2.6616241376395), Diameter (0.107426861995875,0.609124108029022)",0.9956906871,0.9961676647,1.9918583518,2
"192","Whole.weight (0.002,2.19224741250932)","Whole.weight (0.002,2.19224741250932), Diameter (0.055,0.634751025267724)",0.9913813742,1,1.9913813742,2
"193","Diameter (0.055,0.65)","Diameter (0.055,0.65), Whole.weight (0.002,2.28451258900132)",0.9954512808,0.9954512808,1.9909025616,2
"194","Whole.weight (0.002,2.76311667346307)","Whole.weight (0.002,2.76311667346307), Diameter (0.055,0.595465206033588)",0.9952118746,0.9956886228,1.9909004974,2
"195","Whole.weight (0.002,2.15158263145003)","Whole.weight (0.002,2.15158263145003), Diameter (0.055,0.639228700181555)",0.9901843428,1,1.9901843428,2
"196","Whole.weight (0.002,2.13329082905557)","Whole.weight (0.002,2.13329082905557), Diameter (0.055,0.630029548760082)",0.9889873115,1,1.9889873115,2
"197","Whole.weight (0.002,2.13329082905557)","Whole.weight (0.002,2.13329082905557), Diameter (0.082374056149944,0.65)",0.9887479052,0.9997579279,1.9885058331,2
"198","Whole.weight (0.002,2.12047241134184)","Whole.weight (0.002,2.12047241134184), Diameter (0.055,0.65)",0.9877902801,1,1.9877902801,2
"199","Whole.weight (0.002,2.11441977644718)","Whole.weight (0.002,2.11441977644718), Diameter (0.055,0.610379020831996)",0.9875508738,1,1.9875508738,2
"200","Whole.weight (0.002,2.09038654706504)","Whole.weight (0.002,2.09038654706504), Diameter (0.055,0.65)",0.986832655,1,1.986832655,2
"201","Diameter (0.100623426916573,0.578234428956636)","Diameter (0.100623426916573,0.578234428956636), Whole.weight (0.002,2.8255)",0.986832655,1,1.986832655,2
"202","Whole.weight (0.002,2.60084062635486)","Whole.weight (0.002,2.60084062635486), Diameter (0.107426861995875,0.599974723189656)",0.9930572181,0.9937709631,1.9868281812,2
"203","Whole.weight (0.002,2.8255)","Whole.weight (0.002,2.8255), Diameter (0.107426861995875,0.592989544589763)",0.9923389993,0.9923389993,1.9846779986,2
"204","Whole.weight (0.002,2.05376718989309)","Whole.weight (0.002,2.05376718989309), Diameter (0.082374056149944,0.65)",0.9846779986,0.9997569276,1.9844349262,2
"205","Diameter (0.11704786060654,0.575547824008337)","Diameter (0.11704786060654,0.575547824008337), Whole.weight (0.002,2.50313887930999)",0.984199186,0.9997568093,1.9839559953,2
"206","Whole.weight (0.002,2.03196900851714)","Whole.weight (0.002,2.03196900851714), Diameter (0.055,0.605119584089814)",0.9834809672,1,1.9834809672,2
"207","Whole.weight (0.002,2.02988140889455)","Whole.weight (0.002,2.02988140889455), Diameter (0.055,0.640850615160634)",0.9834809672,1,1.9834809672,2
"208","Whole.weight (0.002,2.26957229858162)","Whole.weight (0.002,2.26957229858162), Diameter (0.107426861995875,0.585211316984364)",0.9889873115,0.9937454895,1.982732801,2
"209","Whole.weight (0.002,1.99187031864087)","Whole.weight (0.002,1.99187031864087), Diameter (0.055,0.65)",0.981565717,1,1.981565717,2
"210","Whole.weight (0.002,2.00322882847492)","Whole.weight (0.002,2.00322882847492), Diameter (0.082374056149944,0.65)",0.9818051233,0.9997562165,1.9815613398,2
"211","Whole.weight (0.002,1.92997553454215)","Whole.weight (0.002,1.92997553454215), Diameter (0.055,0.623071750453888)",0.9774958104,1,1.9774958104,2
"212","Diameter (0.055,0.568536956487476)","Diameter (0.055,0.568536956487476), Whole.weight (0.002,2.19623963054302)",0.976298779,0.9985308521,1.9748296311,2
"213","Whole.weight (0.002,1.89982230503332)","Whole.weight (0.002,1.89982230503332), Diameter (0.0987984898399105,0.65)",0.9753411539,0.9992641648,1.9746053187,2
"214","Whole.weight (0.002,1.86665840617479)","Whole.weight (0.002,1.86665840617479), Diameter (0.055,0.65)",0.9731864975,1,1.9731864975,2
"215","Diameter (0.055,0.642901296851597)","Diameter (0.055,0.642901296851597), Whole.weight (0.002,2.08320649797979)",0.9863538425,0.9865900383,1.9729438808,2
"216","Whole.weight (0.002,1.83930547273527)","Whole.weight (0.002,1.83930547273527), Diameter (0.082374056149944,0.634751025267724)",0.9707924348,0.9997534517,1.9705458865,2
"217","Whole.weight (0.002,1.83829558054268)","Whole.weight (0.002,1.83829558054268), Diameter (0.0714244336899664,0.640850615160634)",0.9705530285,0.9997533909,1.9703064194,2
"218","Whole.weight (0.002,1.82328248774034)","Whole.weight (0.002,1.82328248774034), Diameter (0.100623426916573,0.65)",0.9679195595,0.9987648221,1.9666843816,2
"219","Whole.weight (0.002,1.80264257809369)","Whole.weight (0.002,1.80264257809369), Diameter (0.082374056149944,0.65)",0.9667225281,0.999752414,1.9664749421,2
"220","Diameter (0.082374056149944,0.629668857311929)","Diameter (0.082374056149944,0.629668857311929), Whole.weight (0.002,1.96211064827494)",0.9794110606,0.9805848514,1.959995912,2
"221","Whole.weight (0.002,1.73459914868332)","Whole.weight (0.002,1.73459914868332), Diameter (0.082374056149944,0.65)",0.9545128082,0.9997492477,1.9542620559,2
"222","Whole.weight (0.002,1.72838550241875)","Whole.weight (0.002,1.72838550241875), Diameter (0.0759707447983499,0.65)",0.9540339957,0.9997491219,1.9537831176,2
"223","Whole.weight (0.002,1.72012103565331)","Whole.weight (0.002,1.72012103565331), Diameter (0.055,0.65)",0.9530763706,1,1.9530763706,2
"224","Length (0.0986282918458001,0.815)","Diameter (0.055,0.588717569945178), Whole.weight (0.002,1.897573868245)",0.9741441226,0.9743773946,1.9485215172,2
"225","Whole.weight (0.002,1.70258221133453)","Whole.weight (0.002,1.70258221133453), Diameter (0.107426861995875,0.617279123620153)",0.9487670577,0.997734139,1.9465011967,2
"226","Diameter (0.118376484455852,0.542151974358345)","Diameter (0.118376484455852,0.542151974358345), Whole.weight (0.002,2.8255)",0.9403878382,1,1.9403878382,2
"227","Whole.weight (0.002,1.82328248774034)","Diameter (0.157113546638698,0.602897051180076)",0.9540339957,0.9844367589,1.9384707546,2
"228","Whole.weight (0.002,1.61431409696668)","Whole.weight (0.002,1.61431409696668), Diameter (0.082374056149944,0.634751025267724)",0.9344026814,0.9997438525,1.9341465339,2
"229","Whole.weight (0.002,1.62541443506604)","Whole.weight (0.002,1.62541443506604), Diameter (0.107426861995875,0.65)",0.9353603064,0.9977017365,1.9330620429,2
"230","Whole.weight (0.002,1.70926823311732)","Whole.weight (0.002,1.70926823311732), Diameter (0.142378103326458,0.578234428956636)",0.9396696193,0.9876698541,1.9273394734,2
"231","Whole.weight (0.0552452509140801,1.97358082805272)","Diameter (0.200630172210763,0.65)",0.9442183385,0.9803629132,1.9245812517,2
"232","Whole.weight (0.002,2.60084062635486)","Whole.weight (0.002,2.60084062635486), Diameter (0.134800918145819,0.556915380563637)",0.9573856835,0.9580737901,1.9154594736,2
"233","Whole.weight (0.002,1.53436669512855)","Whole.weight (0.002,1.53436669512855), Diameter (0.0714244336899664,0.65)",0.9154895858,0.9997385621,1.9152281479,2
"234","Whole.weight (0.002,1.5487799616308)","Whole.weight (0.002,1.5487799616308), Diameter (0.107426861995875,0.65)",0.917404836,0.9976568602,1.9150616962,2
"235","Diameter (0.055,0.51514174019545)","Diameter (0.055,0.51514174019545), Whole.weight (0.002,2.8255)",0.887479052,1,1.887479052,2
"236","Diameter (0.100623426916573,0.65)","Diameter (0.100623426916573,0.65), Whole.weight (0.002,1.64941676876311)",0.9406272444,0.9417545542,1.8823817986,2
"237","Whole.weight (0.0235978810660962,1.45374541811103)","Diameter (0.131511869147706,0.544370987527448)",0.8800574575,0.9916374427,1.8716949002,2
"238","Whole.weight (0.002,1.35972572330176)","Whole.weight (0.002,1.35972572330176), Diameter (0.107426861995875,0.65)",0.8563562365,0.9974902398,1.8538464763,2
"239","Whole.weight (0.002,1.32931668062291)","Whole.weight (0.002,1.32931668062291), Diameter (0.142378103326458,0.65)",0.8340914532,0.9878083357,1.8218997889,2
"240","Whole.weight (0.002,1.26741980937069)","Whole.weight (0.002,1.26741980937069), Diameter (0.115004047176514,0.65)",0.8115872636,0.9955947137,1.8071819773,2
"241","Diameter (0.100623426916573,0.65)","Diameter (0.100623426916573,0.65), Whole.weight (0.002,1.48678418558999)",0.9004069907,0.9014860978,1.8018930885,2
"242","Whole.weight (0.0339471505484481,1.32931668062291)","Diameter (0.188001530243031,0.567895979218467)",0.8180512329,0.9796444954,1.7976957283,2
"243","Whole.weight (0.002,1.24413430070269)","Whole.weight (0.002,1.24413430070269), Diameter (0.142378103326458,0.643537220108933)",0.7936317932,0.9871947588,1.780826552,2
"244","Whole.weight (0.002,2.48946044408741)","Whole.weight (0.002,2.48946044408741), Diameter (0.082374056149944,0.51514174019545)",0.8872396457,0.8897959184,1.7770355641,2
"245","Shucked.weight (0.0226210496542034,0.569523036045812)","Whole.weight (0.104310261271524,1.61431409696668)",0.7862101987,0.9704491726,1.7566593713,2
"246","Shell.weight (0.0766164905598555,1.005)","Shucked.weight (0.0226210496542034,0.910636857673299), Whole.weight (0.136257411819972,1.65441278684295)",0.811108451,0.9328193833,1.7439278343,2
"247","Whole.weight (0.0552452509140801,1.65441278684295)","Diameter (0.200630172210763,0.513159965364112)",0.8316973905,0.8986032074,1.7303005979,2
"248","Diameter (0.055,0.465306399745913)","Diameter (0.055,0.465306399745913), Whole.weight (0.002,1.31675837486648)",0.6777591573,0.9950790861,1.6728382434,2
"249","Shell.weight (0.113108016469135,1.005)","Whole.weight (0.136257411819972,1.63959253742437), Shucked.weight (0.0330867846554594,0.955168948883372)",0.7292315059,0.9235900546,1.6528215605,2
"250","Whole.weight (0.002,1.53480316444176)","Whole.weight (0.002,1.53480316444176), Diameter (0.107426861995875,0.482778301393484)",0.752214508,0.8212232096,1.5734377176,2
"251","Shell.weight (0.057695873024838,0.288593725108382)","Diameter (0.055,0.65), Whole.weight (0.002,2.8255)",0.5685898971,1,1.5685898971,2
"252","Whole.weight (0.002,0.894056937932126)","Whole.weight (0.002,0.894056937932126), Diameter (0.134800918145819,0.65)",0.564998803,0.9853862213,1.5503850243,2
"253","Whole.weight (0.0645219855747058,1.0721659536062)","Diameter (0.243141811172035,0.485072813537224)",0.6143164951,0.9141432134,1.5284597085,2
"254","Whole.weight (0.002,2.27713002556989)","Whole.weight (0.002,2.27713002556989), Diameter (0.055,0.484490973374604)",0.7555661958,0.759018759,1.5145849548,2
"255","Whole.weight (0.002,0.852229002424601)","Whole.weight (0.002,0.852229002424601), Diameter (0.158802537016424,0.65)",0.5240603304,0.9720248668,1.4960851972,2
"256","Diameter (0.148829382850353,0.423469202951569)","Whole.weight (0.0258729654180909,2.05129105383301)",0.4843188892,1,1.4843188892,2
"257","Diameter (0.117373265652829,0.415527453325882)","Whole.weight (0.0258729654180909,2.29832139454861)",0.4704333254,0.9954407295,1.4658740549,2
"258","Whole.weight (0.002,1.82328248774034), Length (0.400261861977742,0.805274736587225)","Diameter (0.172758247705343,0.490034328245357)",0.6274838401,0.7816880406,1.4091718807,4
"259","Whole.weight (0.002,1.62440004360963)","Whole.weight (0.002,1.62440004360963), Diameter (0.107426861995875,0.465306399745913)",0.6782379698,0.7236270754,1.4018650452,2
"260","Length (0.558809809785706,0.815)","Diameter (0.055,0.607243653304098), Whole.weight (0.002,1.95111814683812)",0.4335647594,0.953659821,1.3872245804,2
"264","Shucked.weight (0.362907460886797,1.488)","Whole.weight (0.068250885810868,1.83724496552074)",0.4273401963,0.9355345912,1.3628747875,2
